X,Y,OBJECTID,NrRNAL,Denominacao,DataRegisto,DataAberturaPublico,Modalidade,NrUtentes,Email,Endereco,CodigoPostal,LOCALIDADE,LatLong,FiabilidadeGeo,DTMNFR,Freguesia,Concelho,Distrito,NUTSIII,NUTSII,ERT,SeloCleanSafe
-873809.077799998,4442541.5634,670,993,Urbanização Village Marina,2010/10/27 00:00:00+00,2010/10/27 00:00:00+00,Apartamento,4,johnlapsley@hotmail.co.uk,Urbanização Village Marina Lt. 14  Fração C,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-993922.8913,4442311.8787,671,996,Lote 7,2012/04/17 00:00:00+00,2012/04/17 00:00:00+00,Moradia,6,rita.soares@martinhal.com,Quinta do Martinhal - Lote 7   ,8650-391,Sagres,"37,0229906979715 ; -8,92856124485383",Fiavel,081504,Sagres,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-984624.326299999,4451599.9205,674,1000,Parque da Floresta - Vila 158,2011/06/27 00:00:00+00,2011/06/27 00:00:00+00,Moradia,8,helmut.hilgers@gmail.com,Parque da Floresta - Lote 158   ,8650-060,Budens,"37,0895762036996 ; -8,84503081404619",NaoFiavel,081502,Budens,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-978039.506499998,4512593.1574,675,1001,ALOJAMENTO SUDOESTE,2013/01/29 00:00:00+00,2013/05/14 00:00:00+00,EstabelecimentoHospedagem,10,jesuszambujeira@gmail.com,Avenida Mar 47  ,7630-785,Zambujeira do Mar,"37,5253797182246 ; -8,78587837119746",NaoFiavel,021121,São Teotónio,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-994020.206300002,4442431.7252,676,1004,Villa 3,2010/05/04 00:00:00+00,2010/05/04 00:00:00+00,Moradia,6,rita.soares@martinhal.com,Quinta do Martinhal - Lote 3   ,8650-391,Sagres,"37,0238502436493 ; -8,92943544074888",Fiavel,081504,Sagres,Vila do Bispo,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-829788.675799999,4780921.7104,677,1005,Alojamento Local Casa da Muralha,2011/09/12 00:00:00+00,2011/09/12 00:00:00+00,EstabelecimentoHospedagem,8,mariajmiranda@sapo.pt,Bairro Muralha   ,7320-146,Castelo de Vide,"39,4124280006491 ; -7,4541185003137",NaoFiavel,120504,São João Baptista,Castelo de Vide,Portalegre,Alto Alentejo,Alentejo,Turismo do Alentejo,Não
-947123.378699999,4553613.3602,678,1006,Casa dos Bicos - Monte dos Cortes,2014/07/02 00:00:00+00,2014/07/02 00:00:00+00,Moradia,6,susanacortes77@gmail.com,Rua António Mateus Alves   ,7630-347,Bicos,"37,8170507541177 ; -8,50815407053385",NaoFiavel,021123,Bicos,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-833436.809,4790008.5079,679,1008,Casa da Rua Nova,2013/01/31 00:00:00+00,2013/01/31 00:00:00+00,EstabelecimentoHospedagem,8,miguelgeraldesbarba@gmail.com,1ª Rua Nova 36 - 38  ,7320-000,Castyelo de Vide,"39,4754650008677 ; -7,48689023878879",NaoFiavel,120503,Santiago Maior,Castelo de Vide,Portalegre,Alto Alentejo,Alentejo,Turismo do Alentejo,Sim
-868235.5977,4448818.1557,680,1012,"Overseas Villa, Lda.",2010/02/22 00:00:00+00,2010/02/22 00:00:00+00,Moradia,8,luis@algarvegroup.com,Urbanização Cerro Azul Lote 105  ,8700-581,Quelfes,"37,0696400007615 ; -7,79949307668966",NaoFiavel,081008,Moncarapacho,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1013311.3241,4780367.1424,681,1014,Vila Rosa,2014/10/03 00:00:00+00,2016/03/29 00:00:00+00,Moradia,8,geral@poolarea-pt.com,Rua Rua Principal 14  ,2500-643,Venda,"39,4085790006059 ; -9,10273049978052",NaoFiavel,100609,Salir de Matos,Caldas da Rainha,Leiria,Oeste,Oeste e Vale do Tejo,Turismo do Centro de Portugal,Não
-828918.5383,4780294.8229,682,1015,Alojamento local Vila Maria,2011/06/06 00:00:00+00,2011/06/06 00:00:00+00,EstabelecimentoHospedagem,10,quintavilamaria@gmail.com,Estrada S. Vicente   ,7320-102,Castelo de Vide,"39,4080770484384 ; -7,44630192212187",NaoFiavel,120502,Santa Maria da Devesa,Castelo de Vide,Portalegre,Alto Alentejo,Alentejo,Turismo do Alentejo,Não
-975364.863000002,4499797.0977,683,1018,MONTES DA BARCA,2012/11/15 00:00:00+00,2013/03/06 00:00:00+00,Apartamento,12,celia.raimundo@cm-aljezur.pt,Estrada Nacional 120   ,7630-565,Baiona,"37,4341598955126 ; -8,76185164062661",NaoFiavel,021121,São Teotónio,Odemira,Beja,Alentejo Litoral,Alentejo,Turismo do Alentejo,Não
-830432.467799999,4781624.8916,684,1019,Casa Machado,2005/12/21 00:00:00+00,2014/12/21 00:00:00+00,EstabelecimentoHospedagem,11,geral@casamachado.com.pt,Rua Luís de Camões 33-35  ,7320-422,Castelo de Vide,"39,417308151845 ; -7,45990178242942",NaoFiavel,120503,Santiago Maior,Castelo de Vide,Portalegre,Alto Alentejo,Alentejo,Turismo do Alentejo,Não
-837434.988899998,4462612.4869,685,1022,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,3ª Rua Dr. Luis Medeiros Antunes 106  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-837434.988899998,4462612.4869,686,1024,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,5,apt.mantamar@gmail.com,Rua Dr. Luis Medeiros Antunes 105  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-837434.988899998,4462612.4869,687,1025,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,3ª Rua Dr. Luis Medeiros Antunes 104  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-837434.988899998,4462612.4869,688,1027,alojamento local,2014/11/06 00:00:00+00,2014/11/06 00:00:00+00,Apartamento,3,apt.mantamar@gmail.com,3ª Rua Dr. Luis Medeiros Antunes 103  ,8900-038,Manta Rota,"37,1684490009551 ; -7,52280649967277",NaoFiavel,081601,Vila Nova de Cacela,Vila Real de Santo António,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,690,1030,Marina Village,2013/02/28 00:00:00+00,2013/02/28 00:00:00+00,Apartamento,6,melia@nfea.pt,Urbanização Village Marina Lt. 13 Fracção H ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,691,1032,Marina Village,2013/02/28 00:00:00+00,2013/02/28 00:00:00+00,Apartamento,6,nelia@nfea.pt,Urbanização Village Marina Lt. 13 Fracção M ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,692,1034,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração E,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,693,1038,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração F,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,694,1043,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração G,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,695,1046,Apartamentos Village Marina,2011/09/09 00:00:00+00,2011/09/09 00:00:00+00,Apartamento,4,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Frcção I ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,696,1047,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,6,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração H,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,697,1051,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração I,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,698,1053,Apartamentos Village Marina,2011/09/09 00:00:00+00,2011/09/19 00:00:00+00,Apartamento,4,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Fracção N ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,699,1055,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração J,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,700,1058,Apartamentos Village Marina,2011/09/27 00:00:00+00,2011/09/27 00:00:00+00,Apartamento,4,construcoeslagarca@clix.pt,Urbanização Village Marina Lt. 8 Fracção D ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,701,1059,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração L,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,702,1064,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,6,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração M,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,703,1065,Tariq Hafiz,2011/09/30 00:00:00+00,2011/09/30 00:00:00+00,Apartamento,2,rapidlicence@gmail.com,Urbanização Village Marina Lt.17 Fracção F ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,704,1067,Apartamentos Village Marina ,2011/09/27 00:00:00+00,2011/09/27 00:00:00+00,Apartamento,2,construcoeslagarca@clix.pt,Urbanização Village Marina Lote 6  Fração L,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,705,1068,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração N,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,706,1071,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração O,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,707,1072,Apartamentos Village Marina,2011/09/30 00:00:00+00,2011/09/30 00:00:00+00,Apartamento,4,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Fracção O ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,708,1074,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração P,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,709,1076,Apartamentos Village Marina,2011/09/30 00:00:00+00,2011/09/30 00:00:00+00,Apartamento,6,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Fracção H ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,710,1078,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,6,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração Q,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,711,1080,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração R,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,712,1083,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração S,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,713,1086,Apartamentos Village Marina,2011/11/22 00:00:00+00,2011/11/22 00:00:00+00,Apartamento,2,contrucoeslagarca@clix.pt,Urbanização Village Marina Lt.17 Fracção L ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,714,1087,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração T,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,715,1090,Real Marina Residence,2010/10/18 00:00:00+00,2010/10/18 00:00:00+00,Apartamento,6,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 20  Fração U,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,716,1091,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 21  Fração C,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1033152.4022,4776878.0282,718,1093,Gordon Brian Wylie,2014/12/23 12:39:11+00,2015/01/01 00:00:00+00,Moradia,6,zelia.silvaservice@hotmail.com,Rua Praia D'El Rey A 19  ,2510-451,Vale de Janelas,"39,3843577960055 ; -9,28096593741835",Fiavel,101202,Amoreira,Óbidos,Leiria,Oeste,Oeste e Vale do Tejo,Turismo do Centro de Portugal,Não
-960656.173700001,4480882.144,719,1094,Horta do Zé Miguel,2014/04/08 00:00:00+00,2014/04/08 00:00:00+00,Moradia,5,evidigal@gmail.com,Zona Corrego do Vale   ,8550-117,Corrego do Vale,"37,2991162026533 ; -8,62972123662902",Fiavel,080902,Marmelete,Monchique,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-914428.6138,4451741.3986,720,1095,"Quinta Pedra dos Bicos, Bloco 3-1º D",2002/03/25 00:00:00+00,2014/09/18 00:00:00+00,Apartamento,5,sem.mail@mail.pt,Aldeamento Quinta Pedra Bicos Bloco 3 1º D ,8200-381,Albufeira,"37,0905900009316 ; -8,21445199986306",NaoFiavel,080106,Albufeira e Olhos de Água,Albufeira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-845509.6994,4458562.7411,722,1097,"Banif Imobiliária, S.A.",2012/11/22 00:00:00+00,2012/11/22 00:00:00+00,Apartamento,2,truivo@banifib.pt,Rua Pedro Nunes 7 2 R,8800-595,Cabanas,"37,1394539848963 ; -7,59534285848831",Fiavel,081413,Cabanas de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-1016995.1859,4680758.4906,723,1098,Apartamento Urbano,2014/12/23 12:32:25+00,2015/02/01 00:00:00+00,Apartamento,4,gbon52@hotmail.com,Largo Trigueiros 1 r/c drt,1100-611,Lisboa,"38,7138006415648 ; -9,13582319356322",Fiavel,110665,Santa Maria Maior,Lisboa,Lisboa,Grande Lisboa,Grande Lisboa,Entidade Regional de Turismo da Região de Lisboa,Não
-845513.303300001,4458560.9142,724,1099,"Banif Imobiliária, S.A.",2012/11/22 00:00:00+00,2012/11/22 00:00:00+00,Apartamento,1,truivo@banifib.pt,Rua Pedro Nunes 7 r/c P,8800-595,Cabanas,"37,1394409025463 ; -7,59537523248756",Fiavel,081413,Cabanas de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-845501.459399998,4458554.2272,725,1100,Cabanas Gardens Lote G Fração O,2012/11/22 00:00:00+00,2016/03/15 00:00:00+00,Apartamento,4,amousinho@mychoice.pt,Rua Rua Pedro Nunes 7 rc o,8800-595,Cabanas,"37,1393930164779 ; -7,59526883759639",Fiavel,081413,Cabanas de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Sim
-845516.119399998,4458558.271,726,1101,"Banif Imobiliária, S.A.",2012/11/22 00:00:00+00,2012/11/22 00:00:00+00,Apartamento,2,truivo@banifib.pt,Rua Pedro Nunes 7 2 Q,8800-595,Cabanas,"37,1394219745107 ; -7,59540053023183",Fiavel,081413,Cabanas de Tavira,Tavira,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,727,1102,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 21  Fração E,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,728,1103,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt.19 Fracção F ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,729,1104,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt.19 Frcção L ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,730,1105,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,6,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt.19 Fracção N ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,731,1106,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt.19 Fracção O ,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,732,1107,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 22  Fração I,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,733,1108,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Urbanização Village Marina Lt.19 Fracção P ,8700-292,Lisboa,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,734,1110,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,2,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 22  Fração P,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-873809.077799998,4442541.5634,735,1112,Real Marina Residence,2010/10/15 00:00:00+00,2010/10/15 00:00:00+00,Apartamento,4,fernando.nogueira@realhotelsgroup.com,Urbanização Village Marina Lt. 22  Fração R,8700-292,Olhão,"37,0246380004693 ; -7,84956049964025",NaoFiavel,081003,Olhão,Olhão,Faro,Algarve,Algarve,Região de Turismo do Algarve,Não
-950201.745000001,5127251.7425,736,1114,Casa da Seixosa,2012/11/09 00:00:00+00,2012/12/14 00:00:00+00,Moradia,10,m.xavier@live.com.pt,1ª Rua Seixosa   ,4990-413,Seixosa - Ribeira,"41,7744429283141 ; -8,53580750541859",Fiavel,160739,Ribeira,Ponte de Lima,Viana do Castelo,Alto Minho,Norte,Turismo do Porto e Norte de Portugal,Não
